dataset,scale_label,query_name,run_phase,query_scale_phase_id,baseline,availability_status,selected_g_classes,selected_config_count,global_best_config_id,global_best_g_class,global_best_p95,baseline_best_config_id,baseline_best_g_class,baseline_best_p95,top1_preserved,top3_preserved,near_best_preserved,relative_regret,random_repetitions,random_k_size,random_top1_std,random_top3_std,random_near_best_std,random_regret_std,note
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,cold,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::cold,relationship_type_only,available,G9,1,q5_reports_and_metric_data_of_company__g4__deep_nested_path,G4,46.46925510605796,q5_reports_and_metric_data_of_company__g9__tradeoff_benchmark_candidate,G9,53.238201508065686,0.0,1.0,0.0,0.14566505072135955,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,INS5_AddForumMembership,cold,ldbc_snb::sf1::INS5_AddForumMembership::cold,always_embed,available,G4,1,ldbc_snb_ins5_g6_9496cfdb,G6,298.04873486718805,ldbc_snb_ins5_g4_79a744a2,G4,340.9019818034715,0.0,1.0,0.0,0.14377932842217578,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,IC3_FriendsAndFriendsOfFriendsInCountries,hot,ldbc_snb::sf1::IC3_FriendsAndFriendsOfFriendsInCountries::hot,always_embed,available,G9,1,ldbc_snb_ic3_g7_a1750f34,G7,191.8174951424589,ldbc_snb_ic3_g9_75aa81cd,G9,219.00466644583503,0.0,0.0,0.0,0.1417345757913519,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q2_CompanyWithIndustryCountryAndListedSecurities,hot,fiben::sf1::Q2_CompanyWithIndustryCountryAndListedSecurities::hot,depth_only,available,G9,1,q2_company_with_industry_country_and_listed_securities__g5__shared_targets_as_references,G5,0.1171174575574696,q2_company_with_industry_country_and_listed_securities__g9__tradeoff_benchmark_candidate,G9,0.1336528570391237,0.0,0.0,0.0,0.1411864620911887,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q3_SecuritiesHeldInEachFinancialServiceAccount,cold,fiben::sf1::Q3_SecuritiesHeldInEachFinancialServiceAccount::cold,relationship_type_only,available,G4|G5,2,q3_securities_held_in_each_financial_service_account__g9__tradeoff_benchmark_candidate,G9,0.4659323720261454,q3_securities_held_in_each_financial_service_account__g4__deep_nested_path,G4,0.5302824371028692,0.0,0.0,0.0,0.13811031158211262,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,IS4_ContentOfMessage,hot,ldbc_snb::sf0.1::IS4_ContentOfMessage::hot,always_reference,available,G0,1,ldbc_snb_is4_g1_c923c633,G1,1.9409583990636747,ldbc_snb_is4_g0_103e0c60,G0,2.208360595977865,0.0,1.0,0.0,0.13776812374916753,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,hot,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::hot,always_embed,available,G5|G9,2,q8_ibmtransactions_below_average_selling_price__g7__update_aware_references,G7,0.8635510283056645,q8_ibmtransactions_below_average_selling_price__g9__tradeoff_benchmark_candidate,G9,0.9808040456846356,0.0,1.0,0.0,0.1357800680395553,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,hot,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::hot,depth_only,available,G3|G5|G6|G9,4,q8_ibmtransactions_below_average_selling_price__g7__update_aware_references,G7,0.8635510283056645,q8_ibmtransactions_below_average_selling_price__g9__tradeoff_benchmark_candidate,G9,0.9808040456846356,0.0,1.0,0.0,0.1357800680395553,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,INS2_AddLikeToPost,hot,ldbc_snb::sf0.1::INS2_AddLikeToPost::hot,always_reference,available,G6,1,ldbc_snb_ins2_g4_9fb1f96c,G4,1.049604903528234,ldbc_snb_ins2_g6_f226f1c0,G6,1.1858613986987618,0.0,1.0,0.0,0.1298169384617996,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG8_AddPersonRoleToWatchItem,cold,imdb::sf1::QG8_AddPersonRoleToWatchItem::cold,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g8,G8,0.6625108515436291,watchitem_g2,G2,0.7482251945475576,0.0,1.0,0.0,0.1293780212116026,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
imdb,sf0.5,QG1_WatchItemById,hot,imdb::sf0.5::QG1_WatchItemById::hot,always_embed,available,G2|G4|G5|G8|G9,5,series_g7,G7,0.1924242096720263,series_g8,G8,0.2171692409319803,0.0,1.0,0.0,0.12859624733358754,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf0.5,QG1_WatchItemById,hot,imdb::sf0.5::QG1_WatchItemById::hot,depth_only,available,G2|G8|G9,3,series_g7,G7,0.1924242096720263,series_g8,G8,0.2171692409319803,0.0,1.0,0.0,0.12859624733358754,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,relationship_type_only,available,G4|G5|G6,3,series_g8,G8,0.7905648584710433,watchitem_g5,G5,0.8903778514650178,0.0,0.0,0.0,0.12625528686794069,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf1,QG5_AllPersonsForEpisodesOfSeries,cold,imdb::sf1::QG5_AllPersonsForEpisodesOfSeries::cold,always_reference,available,G0|G3|G6|G7,4,series_g8,G8,482.7243484993232,watchitem_g3,G3,543.144962695078,0.0,0.0,0.0,0.12516587237330856,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q7_PersonsWhoBoughtMoreIBMThanSold,hot,fiben::sf1::Q7_PersonsWhoBoughtMoreIBMThanSold::hot,always_reference,available,CONTROL|G3|G6|G7,4,q7_persons_who_bought_more_ibmthan_sold__g4__deep_nested_path,G4,1.186998502817005,q7_persons_who_bought_more_ibmthan_sold__g3__association_references,G3,1.3352565234526992,0.0,1.0,0.0,0.12490160710720849,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q10_CreateAccountHoldingAndBuyTransaction,cold,fiben::sf10::Q10_CreateAccountHoldingAndBuyTransaction::cold,relationship_type_only,available,G4|G5,2,q10_create_account_holding_and_buy_transaction__g2__embed_containment_children,G2,0.5688130331691351,q10_create_account_holding_and_buy_transaction__g5__shared_targets_as_references,G5,0.6387949280906469,0.0,1.0,0.0,0.12303145469717605,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q2_CompanyWithIndustryCountryAndListedSecurities,hot,fiben::sf1::Q2_CompanyWithIndustryCountryAndListedSecurities::hot,relationship_type_only,available,G3,1,q2_company_with_industry_country_and_listed_securities__g5__shared_targets_as_references,G5,0.1171174575574696,q2_company_with_industry_country_and_listed_securities__g3__association_references,G3,0.1315125089604407,0.0,1.0,0.0,0.12291123546553623,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG9_TopRatedSeriesByGenre,hot,imdb::sf0.25::QG9_TopRatedSeriesByGenre::hot,always_embed,available,G2|G4|G5|G8|G9,5,series_g7,G7,3.006609698422833,series_g8,G8,3.372354199746039,0.0,1.0,0.0,0.12164681751511121,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf0.25,QG9_TopRatedSeriesByGenre,hot,imdb::sf0.25::QG9_TopRatedSeriesByGenre::hot,depth_only,available,G2|G8|G9,3,series_g7,G7,3.006609698422833,series_g8,G8,3.372354199746039,0.0,1.0,0.0,0.12164681751511121,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf0.25,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf0.25::QG4_AllPersonsOfTypeForWatchItem::cold,random_k,available,random_sample_k=6,6,watchitem_g5,G5,0.5670510505296984,,,0.6343988822358367,0.671,0.989,0.671,0.11876855116171046,1000,6,0.46984997605618756,0.10430244484191156,0.46984997605618756,0.1707054196593354,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q10_CreateAccountHoldingAndBuyTransaction,hot,fiben::sf1::Q10_CreateAccountHoldingAndBuyTransaction::hot,always_reference,available,CONTROL|G3|G7,3,q10_create_account_holding_and_buy_transaction__g9__tradeoff_benchmark_candidate,G9,0.5755637714173645,q10_create_account_holding_and_buy_transaction__g7__update_aware_references,G7,0.64081612508744,0.0,1.0,0.0,0.11337119692121557,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG8_AddPersonRoleToWatchItem,hot,imdb::sf0.25::QG8_AddPersonRoleToWatchItem::hot,always_embed,available,G2|G4|G5|G8|G9,5,watchitem_g0,G0,0.4179502480837982,watchitem_g2,G2,0.4650529965147142,0.0,1.0,0.0,0.11269941493484169,,,,,,,Coverage status: full; performance computed over selected measured classes.
fiben,sf1,Q5_ReportsAndMetricDataOfCompany,hot,fiben::sf1::Q5_ReportsAndMetricDataOfCompany::hot,relationship_type_only,available,G9,1,q5_reports_and_metric_data_of_company__g2__embed_containment_children,G2,37.62679109349847,q5_reports_and_metric_data_of_company__g9__tradeoff_benchmark_candidate,G9,41.78480070549994,0.0,1.0,0.0,0.11050662283874464,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG1_WatchItemById,hot,imdb::sf0.25::QG1_WatchItemById::hot,relationship_type_only,available,G0|G2,2,series_g9,G9,0.2058836013020482,watchitem_g2,G2,0.2284863494423916,0.0,1.0,0.0,0.10978411100932374,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG1_WatchItemById,hot,imdb::sf0.25::QG1_WatchItemById::hot,schema_lens,available,G0|G2|G3|G4|G5|G6,6,series_g9,G9,0.2058836013020482,watchitem_g2,G2,0.2284863494423916,0.0,1.0,0.0,0.10978411100932374,,,,,,,SchemaLens selects all non-control measured configuration classes for this case.
ldbc_snb,sf3,IS1_ProfileOfPerson,hot,ldbc_snb::sf3::IS1_ProfileOfPerson::hot,relationship_type_only,available,G0,1,ldbc_snb_is1_g3_6c817501,G3,1.229828267241828,ldbc_snb_is1_g0_edd90ee3,G0,1.363272315938957,0.0,1.0,0.0,0.10850624615777292,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q6_TechUSListedSecuritiesWithHighLastTradedValue,hot,fiben::sf10::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,random_k,available,random_sample_k=5,5,q6_tech_uslisted_securities_with_high_last_traded_value__control__normalized_reference_baseline,CONTROL,91.47433224134149,,,101.30269158259034,0.84,1.0,0.84,0.10744390366598355,1000,5,0.36660605559646725,0.0,0.36660605559646725,0.24618491075545643,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q6_TechUSListedSecuritiesWithHighLastTradedValue,hot,fiben::sf1::Q6_TechUSListedSecuritiesWithHighLastTradedValue::hot,relationship_type_only,available,G3,1,q6_tech_uslisted_securities_with_high_last_traded_value__g9__tradeoff_benchmark_candidate,G9,0.3859236370772123,q6_tech_uslisted_securities_with_high_last_traded_value__g3__association_references,G3,0.4267527488991618,0.0,0.0,0.0,0.10579583083111543,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf1,QG6_EpisodesOfSeries,cold,imdb::sf1::QG6_EpisodesOfSeries::cold,relationship_type_only,available,G7|G8|G9,3,watchitem_g3,G3,2.7282704060780807,series_g7,G7,3.013175356318241,0.0,1.0,0.0,0.10442694741893802,,,,,,,Coverage status: full; performance computed over selected measured classes.
ldbc_snb,sf1,INS3_AddLikeToComment,hot,ldbc_snb::sf1::INS3_AddLikeToComment::hot,always_embed,available,G4,1,ldbc_snb_ins3_g6_c1c01729,G6,1.868959490093402,ldbc_snb_ins3_g4_9ec9f8f6,G4,2.059890855161937,0.0,1.0,0.0,0.1021591779172235,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,INS5_AddForumMembership,cold,ldbc_snb::sf0.1::INS5_AddForumMembership::cold,always_reference,available,G6,1,ldbc_snb_ins5_g4_79a744a2,G4,28.25387354823756,ldbc_snb_ins5_g6_9496cfdb,G6,31.092117142543376,0.0,1.0,0.0,0.10045502573160844,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q2_CompanyWithIndustryCountryAndListedSecurities,hot,fiben::sf1::Q2_CompanyWithIndustryCountryAndListedSecurities::hot,always_reference,available,CONTROL|G3|G7,3,q2_company_with_industry_country_and_listed_securities__g5__shared_targets_as_references,G5,0.1171174575574696,q2_company_with_industry_country_and_listed_securities__g7__update_aware_references,G7,0.1288149913307279,0.0,1.0,0.0,0.09987865188687446,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.25,QG7_UpdateWatchItemMetadata,cold,imdb::sf0.25::QG7_UpdateWatchItemMetadata::cold,random_k,available,random_sample_k=6,6,series_g8,G8,0.3104291019553784,,,0.3410411752611253,0.651,0.988,0.651,0.09861212467814032,1000,6,0.47665396253466735,0.10888526071052962,0.47665396253466735,0.1510475318516803,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf30,Q1_CompanyProfileIBM,hot,fiben::sf30::Q1_CompanyProfileIBM::hot,random_k,available,random_sample_k=1,1,q1_company_profile_ibm__g0__root_only,G0,0.2247715950943529,,,0.24689097771770316,0.497,1.0,0.497,0.09840826468337846,1000,1,0.4999909999189985,0.0,0.4999909999189985,0.09781957586349078,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.25,QG6_EpisodesOfSeries,cold,imdb::sf0.25::QG6_EpisodesOfSeries::cold,random_k,available,random_sample_k=4,4,series_g7,G7,0.9748085016326512,,,1.070084285402845,0.419,0.866,0.419,0.09773794915680531,1000,4,0.493395378981198,0.3406523154185217,0.493395378981198,0.12120195585920404,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.25,QG3_RecommendationByGenreAndSubtype,hot,imdb::sf0.25::QG3_RecommendationByGenreAndSubtype::hot,relationship_type_only,available,G0|G2|G3,3,series_g8,G8,5.637626150928553,watchitem_g2,G2,6.176213199796621,0.0,0.0,0.0,0.09553436755989199,,,,,,,Coverage status: full; performance computed over selected measured classes.
imdb,sf0.25,QG1_WatchItemById,hot,imdb::sf0.25::QG1_WatchItemById::hot,always_reference,available,G0|G3|G6|G7,4,series_g9,G9,0.2058836013020482,series_g7,G7,0.2254438499221578,0.0,1.0,0.0,0.09500634580125257,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,cold,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::cold,always_reference,available,G0|G3|G6|G7,4,series_g8,G8,0.7905648584710433,watchitem_g3,G3,0.8656627484015187,0.0,0.0,0.0,0.09499269936652019,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,random_k,available,random_sample_k=6,6,watchitem_g5,G5,0.3330338535306509,,,0.36412055106047775,0.677,0.987,0.677,0.0933439564784837,1000,6,0.46762271116788157,0.11327400407860576,0.46762271116788157,0.22569124597194815,Random-k is averaged over repeated samples from measured configuration classes.
imdb,sf0.5,QG4_AllPersonsOfTypeForWatchItem,hot,imdb::sf0.5::QG4_AllPersonsOfTypeForWatchItem::hot,always_reference,available,G0|G3|G6|G7,4,watchitem_g5,G5,0.3330338535306509,watchitem_g6,G6,0.3640449038357474,0.0,1.0,0.0,0.09311681072759882,,,,,,,Coverage status: partial; performance computed over selected measured classes.
imdb,sf0.5,QG8_AddPersonRoleToWatchItem,cold,imdb::sf0.5::QG8_AddPersonRoleToWatchItem::cold,random_k,available,random_sample_k=6,6,series_g8,G8,0.4777233472850639,,,0.5218262807255085,0.667,0.994,0.667,0.09231898271475493,1000,6,0.4712865370451398,0.07722693830523131,0.4712865370451398,0.132913672627138,Random-k is averaged over repeated samples from measured configuration classes.
fiben,sf1,Q3_SecuritiesHeldInEachFinancialServiceAccount,cold,fiben::sf1::Q3_SecuritiesHeldInEachFinancialServiceAccount::cold,always_reference,available,CONTROL|G3|G7,3,q3_securities_held_in_each_financial_service_account__g9__tradeoff_benchmark_candidate,G9,0.4659323720261454,q3_securities_held_in_each_financial_service_account__g7__update_aware_references,G7,0.506870960816741,0.0,1.0,0.0,0.08786380008877845,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,hot,fiben::sf10::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,always_reference,available,CONTROL|G3|G7,3,q4_companies_reached_from_person_through_account_holding_listed_security__g5__shared_targets_as_references,G5,4.308413300896064,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,G3,4.682967165717855,0.0,0.0,0.0,0.08693545364923347,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf10,Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity,hot,fiben::sf10::Q4_CompaniesReachedFromPersonThroughAccountHoldingListedSecurity::hot,depth_only,available,G3|G7,2,q4_companies_reached_from_person_through_account_holding_listed_security__g5__shared_targets_as_references,G5,4.308413300896064,q4_companies_reached_from_person_through_account_holding_listed_security__g3__association_references,G3,4.682967165717855,0.0,0.0,0.0,0.08693545364923347,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf1,IC4_NewTopics,hot,ldbc_snb::sf1::IC4_NewTopics::hot,depth_only,available,G3,1,ldbc_snb_ic4_g0_54d8940c,G0,66.38714834698476,ldbc_snb_ic4_g3_00df9f3e,G3,72.05593370308634,0.0,1.0,0.0,0.08538980054501845,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,INS6_AddPost,cold,ldbc_snb::sf0.1::INS6_AddPost::cold,always_embed,available,G9,1,ldbc_snb_ins6_g7_2ba4aefb,G7,24.869670101179462,ldbc_snb_ins6_g9_0dad4d32,G9,26.9048653026402,0.0,0.0,0.0,0.08183442696186859,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf0.1,INS6_AddPost,cold,ldbc_snb::sf0.1::INS6_AddPost::cold,depth_only,available,G9,1,ldbc_snb_ins6_g7_2ba4aefb,G7,24.869670101179462,ldbc_snb_ins6_g9_0dad4d32,G9,26.9048653026402,0.0,0.0,0.0,0.08183442696186859,,,,,,,Coverage status: partial; performance computed over selected measured classes.
fiben,sf1,Q8_IBMTransactionsBelowAverageSellingPrice,cold,fiben::sf1::Q8_IBMTransactionsBelowAverageSellingPrice::cold,always_reference,available,CONTROL|G3|G6|G7,4,q8_ibmtransactions_below_average_selling_price__g9__tradeoff_benchmark_candidate,G9,0.977537763537839,q8_ibmtransactions_below_average_selling_price__g7__update_aware_references,G7,1.0548309830483045,0.0,1.0,0.0,0.07906929265906923,,,,,,,Coverage status: partial; performance computed over selected measured classes.
ldbc_snb,sf3,INS6_AddPost,hot,ldbc_snb::sf3::INS6_AddPost::hot,always_embed,available,G9,1,ldbc_snb_ins6_g7_2ba4aefb,G7,2.20732415036764,ldbc_snb_ins6_g9_0dad4d32,G9,2.379292267141864,0.0,1.0,0.0,0.07790795780745756,,,,,,,Coverage status: partial; performance computed over selected measured classes.
